title,description,category,price,brand,specTableContent,text_for_embedding
" ""Nikon AF-S DX 18-105mm f/3.5-5.6G ED VR - Prijzen ""@NL Tweakers""@NL",,Camera_and_Photo,,," Categorie Cameralenzen Merk Nikon Productserie AF-S DX Product Nikon AF-S DX 18-105mm f/3.5-5.6G ED VR Uitvoering Nikon AF-S DX 18-105mm f/3.5-5.6G ED VR EAN 0018208021796, 0182080217964, 4960759025630 SKU JAA-805-DA, JAA-805-DB, JAA-805DA, JAA805DA, JAA805DB Tweakers ID 222263 Productprijs € 219,- Verzending € 0,- iDeal € 0,- Totaal € 219,- Onjuiste prijs melden Productprijs € 237,44 Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 237,44 Onjuiste prijs melden Productprijs € 239,- Pakketpost - Voor 23.59 besteld, morgen gratis thuisbezorgd! € 0,- iDeal € 0,- Totaal € 239,- Onjuiste prijs melden Productprijs € 239,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 239,- Onjuiste prijs melden Productprijs € 239,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 239,- Onjuiste prijs melden Productprijs € 239,- Pakketpost Benelux € 0,- iDeal € 0,- Totaal € 239,- Onjuiste prijs melden Productprijs € 249,- Pakketpost € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost Nederland (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost (vanaf € 50,-) € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost vanaf € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,01 Pakketpost € 0,- iDeal € 0,- Totaal € 249,01 Onjuiste prijs melden Productprijs € 250,29 Opsturen vanaf €50,- € 0,- iDeal € 0,- Totaal € 250,29 Onjuiste prijs melden Productprijs € 296,- Pakketpost (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 296,- Onjuiste prijs melden Productprijs € 296,11 Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 296,11 Onjuiste prijs melden Productprijs € 332,75 Pakketpost (vanaf € 36,24) € 0,- iDeal € 0,- Totaal € 332,75 Onjuiste prijs melden Productprijs € 354,53 Pakketpost € 0,- iDeal € 0,- Totaal € 354,53 Onjuiste prijs melden","Title:  ""Nikon AF-S DX 18-105mm f/3.5-5.6G ED VR - Prijzen ""@NL Tweakers""@NL, Category: Camera_and_Photo, Price: None, Brand: None, Specifications:  Categorie Cameralenzen Merk Nikon Productserie AF-S DX Product Nikon AF-S DX 18-105mm f/3.5-5.6G ED VR Uitvoering Nikon AF-S DX 18-105mm f/3.5-5.6G ED VR EAN 0018208021796, 0182080217964, 4960759025630 SKU JAA-805-DA, JAA-805-DB, JAA-805DA, JAA805DA, JAA805DB Tweakers ID 222263 Productprijs € 219,- Verzending € 0,- iDeal € 0,- Totaal € 219,- Onjuiste prijs melden Productprijs € 237,44 Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 237,44 Onjuiste prijs melden Productprijs € 239,- Pakketpost - Voor 23.59 besteld, morgen gratis thuisbezorgd! € 0,- iDeal € 0,- Totaal € 239,- Onjuiste prijs melden Productprijs € 239,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 239,- Onjuiste prijs melden Productprijs € 239,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 239,- Onjuiste prijs melden Productprijs € 239,- Pakketpost Benelux € 0,- iDeal € 0,- Totaal € 239,- Onjuiste prijs melden Productprijs € 249,- Pakketpost € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost Nederland (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost (vanaf € 50,-) € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost vanaf € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,01 Pakketpost € 0,- iDeal € 0,- Totaal € 249,01 Onjuiste prijs melden Productprijs € 250,29 Opsturen vanaf €50,- € 0,- iDeal € 0,- Totaal € 250,29 Onjuiste prijs melden Productprijs € 296,- Pakketpost (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 296,- Onjuiste prijs melden Productprijs € 296,11 Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 296,11 Onjuiste prijs melden Productprijs € 332,75 Pakketpost (vanaf € 36,24) € 0,- iDeal € 0,- Totaal € 332,75 Onjuiste prijs melden Productprijs € 354,53 Pakketpost € 0,- iDeal € 0,- Totaal € 354,53 Onjuiste prijs melden"
" ""Canon Digital Gadget Bag 200DG"" "" Canon 200DG - 9320A003 Camera Accessories CDW.com","""Canon is a leader in professional business and consumer imaging equipment and information systems. By developing innovative, high-quality business solutions Canon makes it easy to create, manage, and share images and information better, faster, and more efficiently."" ",Camera_and_Photo,"""$"", ""56.99""",,,"Title:  ""Canon Digital Gadget Bag 200DG"" "" Canon 200DG - 9320A003 Camera Accessories CDW.com, Category: Camera_and_Photo, Price: ""$"", ""56.99"", Brand: None, Specifications: None"
" ""Aluratek - 7 inch Digital Photo Frame""@en-US","""Honor treasured memories with this Aluratek digital photo frame. The true-color LCD panel lets you see sharp, clear images, while its user-friendly interface provides quick setup and easy playback. Select from different transition modes for your custom slideshows, and conveniently upload photos to this 7-inch Aluratek digital photo frame with a USB drive or an SD card.""@en-US ",Camera_and_Photo,,,,"Title:  ""Aluratek - 7 inch Digital Photo Frame""@en-US, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""NEEWER 160 LED CN-160 Dimmable Ultra High Power Panel Digital Camera / Camcorder Video Light, Light for Canon, Nikon, Pentax, Panasonic,SONY, Samsung and Olympus SLR Cameras""@en-US ""Lighting | EISF""@en-US","""The Neewer CN-160 can mount to any standard hot shoe on most DSLR or digital video cameras as well as tripods and light stands equipped with a hot shoe mount or 1/4"" thread. It is also equipped with a pivoting head, allowing you to raise or lower the light's angle. The light is battery powered and requires 6x AA Lithium Ion batteries (not included). With the included battery adapter, you can substitute the AA batteries for Sony NP-FH NP-FM NP-F Series, or Panasonic CGR-D16S rechargeable batteries. Battery life can easily be monitored using the battery power indicator located under the battery compartment. The Neewer CN-160 LED Video Light is easy to install and use and will make a great addition to your photography or video studio.  Features:  The LED camcorder lamp light allows you to link lights together to make larger light. Features 160-LED lights for optimum illumination and diffuser. Helps to ensure your pictures's perfect settings. This super lightweight 160-piece-LED item can be used in video taking,either for lights setup or supplement. There are 2 filters included with this item, with Spotlight effect, Diffuse effect, and for reducing the color temperature to 3200K. The light intensity can be changed to offer professional effects. Designed with Standard hot shoe plug, so can be installed on the DV or DSLR, and DC with standard hot shoe. Rotate switch for on/off and brightness adjustment. Adopts concentration LED lights, irradiation distance can reach more than 5m, suitable for long distance shooting. the light can also be adjusted from concentrating light to diffusing light which is suitable for short distance shooting. Compatible batteries (not included): Sony NP-FH NP-FM NP-F Series Li-ion rechargeable battery Panasonic CGR-D16S rechargeable battery Alkaline/NiMH AA Battery Suitable for: Can be installed on many Cameras like Canon, Nikon, Sigma Olympus, Pentax, etc.  Specifications:  Maximum Power: 9.6 Watt Material of the Lighting's Shell: ABS Plastic Color Temperature: 5600K (3200k w/filter) Luminou...""@en-US ",Camera_and_Photo,,"""Neewer""@en-US",,"Title:  ""NEEWER 160 LED CN-160 Dimmable Ultra High Power Panel Digital Camera / Camcorder Video Light, Light for Canon, Nikon, Pentax, Panasonic,SONY, Samsung and Olympus SLR Cameras""@en-US ""Lighting | EISF""@en-US, Category: Camera_and_Photo, Price: None, Brand: ""Neewer""@en-US, Specifications: None"
" ""Veho - Muvi HD10 Handfree Camcorder""@en """"@en","""
									The Veho – Muvi HD10 Handfree Camcorder has great technical specifications including full HD resolution up to 1920 x 1080p at 30fps and a 1400mah internal rechargeable lithium battery that will give 4hrs recording time.

This camera includes a 1.5 inch viewfinder/review LCD, a self timer, noise activation, touch panel control, digital zoom and comes with a 4GB Micro SD card, upgradable to 32GB with a new Micro SD card. It features a 170 degree wide angle lens to capture all of the footage, all of the time. 

Included in the box with the Veho – Muvi HD10 Handfree Camcorder is a wireless 2.4 GHz Sensa remote control, a carry pouch, wrist strap, USB adapter and USB cable. There are sports mounting and universal clip options which allows for various attachments comprising of flat mount, helmet side mount, body clip, helmet strap and Velcro fixings. 

With this camera you will be able to record in almost any situation and with the mounting options, you can record it all hands free. Take a look at some customer reviews of this product:

“This product is brilliant. It looks and feels quality. It has great features at a fraction of the cost of a well know brand! The remote control is fantastic, you have the ability to record video and still take snap shots. The kit comes with numerous items for mounting, clothing, helmets, handlebars etc.”

“I bought this as I wanted an HD Video for use on a forthcoming motorcycle trackday. Having decided that the Go-Pro was the benchmark, but feeling unable to justify the purchase price...the quality of the unit and the numerous attachments has been first class. After it stopped recording after circa 20 minutes at the highest resolution on a trial run with the supplied 4GB Card I installed a 32GB Micro SD Card which has worked perfectly.” 

Features:	

•	Full HD resolution
•	170 degree wide angle lens
•	Internal rechargeable lithium battery
•	Universal mounting options
•	Optional date and time stamp

The Veho – Muvi HD10 Handfree Camcorder will provide superb recordings in all situations. 

									""@en ",Camera_and_Photo,,,,"Title:  ""Veho - Muvi HD10 Handfree Camcorder""@en """"@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""SanDisk SDCFXS-064G-A46 Extreme120MB/s60MB/s""@en "" Memory & Storage | Unique Photo ""@en",,Camera_and_Photo,,,,"Title:  ""SanDisk SDCFXS-064G-A46 Extreme120MB/s60MB/s""@en "" Memory & Storage | Unique Photo ""@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""SanDisk Extreme PRO 64GB up to 95MB/s UHS-I/U3 SDXC Flash Memory Card - SDSDXPA-064G-X46""@en-US ""Accessories Page 3 | EISF""@en-US","""Compromise nothing with SanDisk Extreme Pro SDHC and SDXC UHS-I cards.""@en-US ",Camera_and_Photo,,"""SanDisk""@en-US",,"Title:  ""SanDisk Extreme PRO 64GB up to 95MB/s UHS-I/U3 SDXC Flash Memory Card - SDSDXPA-064G-X46""@en-US ""Accessories Page 3 | EISF""@en-US, Category: Camera_and_Photo, Price: None, Brand: ""SanDisk""@en-US, Specifications: None"
" ""Camera quan sát  WTC-T201C""@vi","""Camera quan sát WTC-T203CTruyền hình ảnh chất lượng HD với khoảng cách 500-700m ,không bị delay hình ảnhĐộ phân giải:HD (1280 x 720 ) 1.3 MPÁnh sáng tối thiểu:0.01 Lux/F1.2""@vi ",Camera_and_Photo,,,,"Title:  ""Camera quan sát  WTC-T201C""@vi, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Canon EOS 6D(WG) Digital Camera (Body Only)""@en Only) - Fumfie.com""@en",,Camera_and_Photo,,,,"Title:  ""Canon EOS 6D(WG) Digital Camera (Body Only)""@en Only) - Fumfie.com""@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Sony FDA-EV1MK Electronic Viewfinder Kit""@en "" Digital Camera Attachment and Accessories | Unique Photo ""@en","""
	- Get a high resolution view with OLED technology 
	- Experience flexible shooting for any situation 
	- Take it everywhere with a stylish, compact design

""@en ",Camera_and_Photo,,,,"Title:  ""Sony FDA-EV1MK Electronic Viewfinder Kit""@en "" Digital Camera Attachment and Accessories | Unique Photo ""@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Used Canon EVF-DC1 Electronic Viewfinder A - Excellent""@en "" Used Camera Accessories | Unique Photo ""@en","""
	 

""@en ",Camera_and_Photo,,,,"Title:  ""Used Canon EVF-DC1 Electronic Viewfinder A - Excellent""@en "" Used Camera Accessories | Unique Photo ""@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Sony - Alpha a5100 Mirrorless Camera with 16-50mm Retractable Lens Black""@en-US","""Sony Alpha a5100 Mirrorless Camera with 16–50mm Retractable Lens: If you're looking to impress your clients or capture realistic photos of important moments in your life, the Sony Alpha a5100 can help you make it happen. It features a 24.3-megapixel CMOS sensor that reproduces images with rich details and comes with a 16–50mm lens to get you started shooting. Share photos with your friends and family by connecting your smartphone or other device using the camera's built-in Wi-Fi.Memory card sold separately.""@en-US ",Camera_and_Photo,,,,"Title:  ""Sony - Alpha a5100 Mirrorless Camera with 16-50mm Retractable Lens Black""@en-US, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""WCL-X100 Wide-Angle Conversion Lens for X100 Camera (Silver)""",,Camera_and_Photo,"""349.00"", ""USD""","""Fujifilm""",,"Title:  ""WCL-X100 Wide-Angle Conversion Lens for X100 Camera (Silver)"", Category: Camera_and_Photo, Price: ""349.00"", ""USD"", Brand: ""Fujifilm"", Specifications: None"
" ""Nikon AF-S Zoom-Nikkor 70-200mm f/2.8G ED VR II Lens""@en Lens - Fumfie.com""@en",,Camera_and_Photo,,,,"Title:  ""Nikon AF-S Zoom-Nikkor 70-200mm f/2.8G ED VR II Lens""@en Lens - Fumfie.com""@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Nikon 10-24mm f/3.5-4.5G ED AF-S DX Zoom-Nikkor Lens""@en Lens - Fumfie.com""@en",,Camera_and_Photo,,,,"Title:  ""Nikon 10-24mm f/3.5-4.5G ED AF-S DX Zoom-Nikkor Lens""@en Lens - Fumfie.com""@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Transcend 64GB SDXC Class 10 Flash Memory Card Up to 30MB/s (TS64GSDXC10E)"" ""Camera & Photo Accessories - Page 3 | All Tech Toys""","""Featuring 64GB of storage space with the exFAT file system that supports files larger than 4GB, Transcend’s Ultimate SDXC Class 10 cards are the ideal complement to today’s high-end SDXC-compatible DSLR cameras and HD camcorders. Thanks to its unprecedented amount of storage capacity, the SDXC cards enable extended HD video recording time as well as high-resolution digital photography. Fully Class 10 compliant, Transcend Ultimate SDXC cards boast read speeds up to 25 MB/s. This exceptional data transfer performance not only prevents lag when recording Full HD videos, but also enables high-speed consecutive shooting at fast-motion events. As more and more consumer electronic products are expected to support SDXC in the near future, widespread adoption of SDXC is just around the corner!"" ",Camera_and_Photo,,"""Transcend""",,"Title:  ""Transcend 64GB SDXC Class 10 Flash Memory Card Up to 30MB/s (TS64GSDXC10E)"" ""Camera & Photo Accessories - Page 3 | All Tech Toys"", Category: Camera_and_Photo, Price: None, Brand: ""Transcend"", Specifications: None"
" ""8GB SDHC(CLASE 10)"" 10) | Tradineur.com""","""Tipología: Secure Digital analogico; Capacidad: 8 GB; Velocidad de escritura max: 20 MB/s; Velocidad de lectura max: 16 MB/s; Clase: 10; Función protección datos: Sí"" ",Camera_and_Photo,,,,"Title:  ""8GB SDHC(CLASE 10)"" 10) | Tradineur.com"", Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""SanDisk - Extreme Pro 32GB CompactFlash (CF) Memory Card""@en-US","""This SanDisk Extreme Pro CompactFlash (CF) memory card features a 32GB capacity for spacious storage and features write speeds up to 150MB/sec. for use in high-speed continuous shooting and high-definition and 4K video recording.""@en-US ",Camera_and_Photo,,,,"Title:  ""SanDisk - Extreme Pro 32GB CompactFlash (CF) Memory Card""@en-US, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""SanDisk SDCFXPS-032G-A46 ExtremePro160MB/150MB""@en "" Memory & Storage | Unique Photo ""@en",,Camera_and_Photo,,,,"Title:  ""SanDisk SDCFXPS-032G-A46 ExtremePro160MB/150MB""@en "" Memory & Storage | Unique Photo ""@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Canon CB-2LC - battery charger"" "" Canon charger 5669B001 Camera & Camcorder Chargers CDWG.com",,Camera_and_Photo,"""$"", ""45.88""",,,"Title:  ""Canon CB-2LC - battery charger"" "" Canon charger 5669B001 Camera & Camcorder Chargers CDWG.com, Category: Camera_and_Photo, Price: ""$"", ""45.88"", Brand: None, Specifications: None"
" ""GoPro Dual Battery Charger""@en Charger - AHBBP-301 Abt""@en",,Camera_and_Photo,,"""GoPro""@en",,"Title:  ""GoPro Dual Battery Charger""@en Charger - AHBBP-301 Abt""@en, Category: Camera_and_Photo, Price: None, Brand: ""GoPro""@en, Specifications: None"
" ""worlds largest hd""@en-US ""Worlds Largest HD Video Display at Cowboys Stadium - ecoustics.com""@en-US",,Camera_and_Photo,,,,"Title:  ""worlds largest hd""@en-US ""Worlds Largest HD Video Display at Cowboys Stadium - ecoustics.com""@en-US, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Transcend 128GB SDXC Class 10 Flash Memory Card Up to 30MB/s (TS128GSDXC10)"" ""Digital Camera Accessories | All Tech Toys""","""Featuring 128GB of storage space with the exFAT file system that supports files larger than 4GB, Transcends Ultimate SDXC Class 10 cards are the ideal complement to today’s high-end SDXC-compatible DSLR cameras and HD camcorders. Thanks to its unprecedented amount of storage capacity, the SDXC cards enable extended HD video recording time as well as high-resolution digital photography. Fully Class 10 compliant, Transcend Ultimate SDXC cards boast read speeds up to 22 MB/s. This exceptional data transfer performance not only prevents lag when recording Full HD videos, but also enables high-speed consecutive shooting at fast-motion events. As more consumer electronic products are expected to support SDXC in the near future, widespread adoption of SDXC is just around the corner!"" ",Camera_and_Photo,,"""Transcend""",,"Title:  ""Transcend 128GB SDXC Class 10 Flash Memory Card Up to 30MB/s (TS128GSDXC10)"" ""Digital Camera Accessories | All Tech Toys"", Category: Camera_and_Photo, Price: None, Brand: ""Transcend"", Specifications: None"
" ""Fujifilm 4 In. x 610 Ft. Paper Crystal Archive Type II Lustre (Roll)""@en "" Mini Lab Supplies | Unique Photo ""@en","""- Vivid color reproduction  - Deeper reds  - Clearer yellows  - More natural skin tones  - Lifelike texture and sharpness  - More brilliant whites, clear and detailed highlights  - Prints that stay beautiful over time  - Advanced Fujicolor Crystal Archive Technologies  - Resist fading for generations""@en ",Camera_and_Photo,,,,"Title:  ""Fujifilm 4 In. x 610 Ft. Paper Crystal Archive Type II Lustre (Roll)""@en "" Mini Lab Supplies | Unique Photo ""@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Fujifilm 4 In. x 610 Ft. Paper Crystal Archive Type II Lustre (Roll)""@en "" Fujifilm (Roll) | Photo at Unique ""@en","""
    			- Vivid color reproduction  - Deeper reds  - Clearer yellows  - More natural skin tones  - Lifelike texture and sharpness  - More brilliant whites, clear and detailed highlights  - Prints that stay beautiful over time  - Advanced Fujicolor Crystal Archive Technologies  - Resist fading for generations
    		""@en ",Camera_and_Photo,,,,"Title:  ""Fujifilm 4 In. x 610 Ft. Paper Crystal Archive Type II Lustre (Roll)""@en "" Fujifilm (Roll) | Photo at Unique ""@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Used Panasonic 7-14mm f/4.0 Lumix G Vario ASPH.L - Excellent""@en "" Mirrorless Used ""@en",,Camera_and_Photo,,,,"Title:  ""Used Panasonic 7-14mm f/4.0 Lumix G Vario ASPH.L - Excellent""@en "" Mirrorless Used ""@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
